FECHA;HORA;CO_CENTENARIO;NO2_CENTENARIO;PM10_CENTENARIO;CO_CORDOBA;NO2_CORDOBA;PM10_CORDOBA;CO_LA_BOCA;NO2_LA_BOCA;PM10_LA_BOCA
27/10/2017;6;0,36;7;23;0,58;19;27;0,4;14;36
27/10/2017;7;0,36;13;22;0,52;26;26;0,4;19;34
27/10/2017;8;0,38;17;21;0,48;S/D;26;0,42;20;33
27/10/2017;9;0,41;19;21;0,48;39;26;0,43;20;32
27/10/2017;10;0,46;20;20;0,49;42;27;0,45;18;32
27/10/2017;11;0,5;17;20;0,56;42;27;0,46;S/D;32
27/10/2017;12;0,53;14;19;0,64;30;26;0,47;S/D;30
27/10/2017;13;0,57;12;19;0,73;35;26;0,47;14;29
27/10/2017;14;0,6;13;19;0,8;33;27;0,45;11;27
27/10/2017;15;0,62;12;19;0,87;30;28;0,44;12;26
27/10/2017;16;0,62;15;18;0,91;36;27;0,41;16;25
27/10/2017;17;0,61;15;17;0,94;33;27;0,38;14;21
27/10/2017;18;0,58;15;17;0,93;36;27;0,34;15;18
27/10/2017;19;0,57;13;16;0,95;40;26;0,35;18;17
27/10/2017;20;0,55;16;16;0,95;34;26;0,34;23;17
27/10/2017;21;0,54;17;16;0,93;32;26;0,35;22;17
27/10/2017;22;0,54;18;17;0,9;32;28;0,36;23;17
27/10/2017;23;0,52;14;18;0,86;28;29;0,38;22;18
27/10/2017;24;0,51;14;18;0,77;28;30;0,39;23;19
28/10/2017;1;0,5;14;19;0,78;29;31;0,4;21;19
28/10/2017;2;0,49;14;19;0,76;28;31;0,41;21;19
28/10/2017;3;0,49;13;20;0,72;26;32;0,41;22;19
28/10/2017;4;0,47;12;20;0,7;24;32;0,41;21;20
28/10/2017;5;0,45;11;21;0,68;24;32;0,41;16;20
28/10/2017;6;0,43;13;21;0,66;24;33;0,4;17;21
28/10/2017;7;0,42;15;22;0,69;27;34;0,39;19;21
28/10/2017;8;0,42;15;23;0,73;31;34;0,4;18;22
28/10/2017;9;0,42;17;23;0,7;33;34;0,4;21;23
28/10/2017;10;0,43;18;24;0,69;27;34;0,41;17;24
28/10/2017;11;0,43;10;25;0,67;18;35;0,4;17;24
28/10/2017;12;0,44;10;25;0,65;14;35;0,4;15;25
28/10/2017;13;0,45;8;26;0,62;11;35;0,39;13;26
28/10/2017;14;0,45;9;26;0,61;13;34;0,39;14;27
28/10/2017;15;0,45;9;26;0,57;14;34;0,38;16;28
28/10/2017;16;0,44;8;26;0,52;13;34;0,37;14;28
28/10/2017;17;0,42;9;27;0,48;11;35;0,36;13;30
28/10/2017;18;0,41;9;27;0,45;14;35;0,35;16;31
28/10/2017;19;0,4;11;28;0,44;17;35;0,36;18;31
28/10/2017;20;0,4;13;28;0,46;20;35;0,36;19;32
28/10/2017;21;0,41;15;28;0,47;20;35;0,37;22;32
28/10/2017;22;0,43;16;28;0,49;24;34;0,39;22;32
28/10/2017;23;0,45;16;28;0,51;20;33;0,4;16;32
28/10/2017;24;0,48;18;28;0,51;15;33;0,41;14;32
29/10/2017;1;0,5;16;27;0,52;19;31;0,41;16;31
29/10/2017;2;0,52;13;26;0,53;20;30;0,42;16;31
29/10/2017;3;0,53;12;25;0,51;11;29;0,41;16;30
29/10/2017;4;0,53;10;25;0,49;15;29;0,41;14;30
29/10/2017;5;0,52;8;25;0,47;16;28;0,41;13;30
29/10/2017;6;0,5;7;24;0,44;13;28;0,4;12;29
29/10/2017;7;0,47;7;23;0,41;13;27;0,39;13;29
29/10/2017;8;0,45;7;23;0,4;8;27;0,38;13;29
29/10/2017;9;0,43;6;22;0,38;6;26;0,37;13;28
29/10/2017;10;0,41;6;21;0,36;6;25;0,36;15;27
29/10/2017;11;0,4;9;20;0,36;9;23;0,36;13;27
29/10/2017;12;0,4;6;19;0,36;9;22;0,36;13;26
29/10/2017;13;0,41;6;19;0,36;8;21;0,36;13;25
29/10/2017;14;0,41;7;18;0,36;6;21;0,35;14;24
29/10/2017;15;0,41;7;18;0,36;8;20;0,35;14;24
29/10/2017;16;0,41;7;17;0,38;16;18;0,35;19;23
29/10/2017;17;0,42;11;16;0,4;15;18;0,34;29;24
29/10/2017;18;0,42;12;16;0,43;17;17;0,34;29;24
29/10/2017;19;0,43;17;16;0,47;28;16;0,34;21;23
29/10/2017;20;0,46;21;15;0,5;27;16;0,36;23;23
29/10/2017;21;0,51;21;15;0,53;24;15;0,42;67;23
29/10/2017;22;0,55;18;15;0,55;20;14;0,45;37;23
29/10/2017;23;0,55;11;15;0,57;19;15;0,46;16;24
29/10/2017;24;0,56;10;15;0,59;22;14;0,46;12;24
30/10/2017;1;0,55;9;14;0,6;23;14;0,46;16;23
30/10/2017;2;0,55;14;14;0,6;23;13;0,47;21;23
30/10/2017;3;0,54;17;13;0,58;23;13;0,47;22;22
30/10/2017;4;0,5;17;13;0,57;27;13;0,45;28;22
30/10/2017;5;0,45;17;13;0,58;27;12;0,4;28;22
30/10/2017;6;0,42;19;13;0,6;27;12;0,38;27;22
30/10/2017;7;0,42;18;13;0,64;27;12;0,38;25;22
30/10/2017;8;0,45;20;14;0,69;33;12;0,39;21;22
30/10/2017;9;0,49;23;13;0,77;36;12;0,4;23;22
30/10/2017;10;0,54;21;14;0,83;32;13;0,41;24;21
30/10/2017;11;0,56;18;15;0,89;38;14;0,4;19;21
30/10/2017;12;0,57;15;15;0,97;36;15;0,38;17;22
30/10/2017;13;0,57;14;16;1,02;33;16;0,35;14;22
30/10/2017;14;0,56;15;16;1,04;31;16;0,32;15;22
30/10/2017;15;0,55;15;17;1,03;28;17;0,29;16;22
30/10/2017;16;0,52;16;17;1,01;29;18;0,26;17;22
30/10/2017;17;0,49;17;18;0,94;22;19;0,23;18;21
30/10/2017;18;0,45;18;18;0,91;31;19;0,2;18;20
30/10/2017;19;0,44;18;18;0,9;31;20;0,19;23;20
30/10/2017;20;0,45;22;19;0,83;29;20;0,19;28;20
30/10/2017;21;0,48;22;19;0,79;31;21;0,21;31;19
30/10/2017;22;0,52;23;19;0,77;34;22;0,23;31;19
30/10/2017;23;0,55;22;18;0,76;31;22;0,25;30;18
30/10/2017;24;0,57;23;19;0,72;32;22;0,28;30;19
31/10/2017;1;0,59;23;20;0,72;30;23;0,32;30;20
31/10/2017;2;0,61;23;21;0,7;30;24;0,36;29;21
31/10/2017;3;0,61;21;22;0,64;27;24;0,4;29;21
31/10/2017;4;0,59;21;22;0,61;25;25;0,42;43;22
31/10/2017;5;0,57;19;23;0,58;25;25;0,43;53;22
31/10/2017;6;0,53;22;23;0,55;28;25;0,45;52;22
31/10/2017;7;0,53;24;24;0,55;32;26;0,48;55;23
31/10/2017;8;0,57;29;24;0,57;38;26;0,53;66;24
31/10/2017;9;0,61;30;25;0,6;38;26;0,56;62;25
31/10/2017;10;0,64;28;26;0,62;40;26;0,56;60;26
31/10/2017;11;0,64;20;26;0,65;33;26;0,56;52;27
31/10/2017;12;0,65;18;27;0,67;30;27;0,54;45;28
31/10/2017;13;0,66;19;26;0,68;29;26;0,53;47;28
31/10/2017;14;0,66;18;26;0,71;35;26;0,51;39;28
31/10/2017;15;0,63;19;26;0,74;33;26;0,47;38;28
31/10/2017;16;0,58;19;26;0,76;42;25;0,4;44;29
31/10/2017;17;0,5;18;26;0,73;28;26;0,35;50;29
31/10/2017;18;0,46;18;26;0,69;31;26;0,33;52;31
31/10/2017;19;0,45;24;26;0,67;28;26;0,34;50;31
31/10/2017;20;0,46;26;26;0,65;32;26;0,36;57;32
31/10/2017;21;0,48;29;26;0,64;35;26;0,38;57;33
31/10/2017;22;0,52;27;26;0,63;39;25;0,39;55;33
31/10/2017;23;0,56;32;26;0,59;37;25;0,4;57;32
31/10/2017;24;0,57;23;25;0,55;36;25;0,42;58;32
01/11/2017;1;0,57;20;25;0,56;27;26;0,43;49;31
01/11/2017;2;0,57;13;25;0,56;16;25;0,42;36;31
01/11/2017;3;0,55;9;24;0,55;15;25;0,41;35;31
01/11/2017;4;0,52;7;24;0,53;13;25;0,39;39;31
01/11/2017;5;0,48;6;23;0,52;12;25;0,38;33;31
01/11/2017;6;0,44;8;23;0,49;13;25;0,38;34;31
01/11/2017;7;0,39;12;22;0,48;25;24;0,39;40;30
01/11/2017;8;0,39;18;21;0,5;34;24;0,41;43;30
01/11/2017;9;0,4;18;21;0,49;25;25;0,42;36;30
01/11/2017;10;0,41;16;20;0,51;25;24;0,46;35;30
01/11/2017;11;0,43;18;19;0,53;28;23;0,48;35;29
01/11/2017;12;0,46;20;18;0,55;s/d;23;0,49;31;29
01/11/2017;13;0,48;17;18;0,63;s/d;23;0,49;20;28
01/11/2017;14;0,5;16;18;0,71;28;23;0,49;20;28
01/11/2017;15;0,51;20;18;0,82;33;23;0,48;21;29
01/11/2017;16;0,51;23;19;0,86;29;23;0,48;22;29
01/11/2017;17;0,52;19;18;0,9;24;22;0,48;19;28
01/11/2017;18;0,52;19;19;0,95;30;22;0,44;20;27
01/11/2017;19;0,53;24;18;0,96;31;22;0,45;24;27
01/11/2017;20;0,54;22;19;0,94;26;22;0,47;23;28
01/11/2017;21;0,55;25;19;0,92;24;22;0,49;18;27
01/11/2017;22;0,56;22;19;0,9;19;22;0,5;16;27
01/11/2017;23;0,56;18;19;0,85;17;21;0,51;17;27
01/11/2017;24;0,54;10;19;0,81;12;21;0,5;15;27
02/11/2017;1;0,52;8;19;0,76;10;20;0,49;12;27
02/11/2017;2;0,5;8;19;0,69;7;20;0,48;10;27
02/11/2017;3;0,46;9;19;0,59;6;20;0,45;9;27
02/11/2017;4;0,42;9;20;0,52;5;20;0,41;9;27
02/11/2017;5;0,39;6;20;0,46;6;20;0,38;10;27
02/11/2017;6;0,36;6;19;0,41;12;20;0,37;16;27
02/11/2017;7;0,34;11;19;0,35;17;20;0,37;20;26
02/11/2017;8;0,35;16;19;0,31;22;20;0,37;26;26
02/11/2017;9;0,37;19;19;0,3;24;19;0,38;29;26
02/11/2017;10;0,39;18;19;0,28;19;19;0,4;32;26
02/11/2017;11;0,44;20;19;0,29;21;20;0,43;35;27
02/11/2017;12;0,48;19;19;0,31;22;21;0,47;28;27
02/11/2017;13;0,51;16;19;0,33;18;21;0,49;17;27
02/11/2017;14;0,54;15;18;0,34;18;21;0,51;21;26
02/11/2017;15;0,57;15;17;0,35;20;20;0,53;26;25
02/11/2017;16;0,59;20;16;0,35;24;19;0,56;32;26
02/11/2017;17;0,61;23;16;0,37;26;19;0,59;35;27
02/11/2017;18;0,65;30;16;0,41;34;19;0,64;37;28
02/11/2017;19;0,68;31;16;0,47;44;18;0,69;38;27
02/11/2017;20;0,73;33;16;0,52;45;18;0,73;40;27
02/11/2017;21;0,78;33;17;0,55;42;18;0,79;42;28
02/11/2017;22;0,86;34;17;0,56;33;18;0,84;37;29
02/11/2017;23;0,93;33;17;0,6;42;18;0,89;37;30
02/11/2017;24;0,98;31;17;0,65;41;19;0,91;35;30
03/11/2017;1;1;27;18;0,7;38;19;0,91;37;30
03/11/2017;2;0,98;23;18;0,72;34;20;0,89;36;30
03/11/2017;3;0,94;16;18;0,71;25;21;0,88;s/d;30
03/11/2017;4;0,86;7;18;0,67;12;20;0,87;11;30
03/11/2017;5;0,79;8;18;0,65;14;20;0,88;14;30
03/11/2017;6;0,7;15;18;0,65;19;20;0,9;30;29
03/11/2017;7;0,65;20;19;0,67;29;21;0,94;28;28
03/11/2017;8;0,63;22;19;0,68;29;21;1,01;32;28
03/11/2017;9;0,61;19;19;0,68;29;21;1,07;27;27
03/11/2017;10;0,61;20;20;0,69;31;21;1,14;30;26
03/11/2017;11;0,62;19;19;0,72;32;21;1,14;26;24
03/11/2017;12;0,65;20;20;0,77;30;21;1,17;26;24
03/11/2017;13;0,68;16;21;0,85;33;21;1,17;18;24
03/11/2017;14;0,69;16;21;0,93;33;21;1,16;14;24
03/11/2017;15;0,67;15;21;0,94;31;22;1,14;16;24
03/11/2017;16;0,63;16;22;0,95;29;23;1,1;22;24
03/11/2017;17;0,6;17;23;0,95;29;23;1,08;21;23
03/11/2017;18;0,58;18;23;0,95;33;24;1,07;27;21
03/11/2017;19;0,57;19;22;0,94;33;25;1,05;27;21
03/11/2017;20;0,55;19;22;0,92;29;24;1,05;25;20
03/11/2017;21;0,55;20;21;0,89;29;24;1,05;32;19
03/11/2017;22;0,55;19;22;0,86;31;25;1,06;33;18
03/11/2017;23;0,56;20;21;0,84;31;26;1,08;45;18
03/11/2017;24;0,57;19;20;0,83;28;26;1,09;40;17
04/11/2017;1;0,57;18;20;0,79;25;26;1,01;28;17
04/11/2017;2;0,58;17;19;0,75;24;26;0,93;12;16
04/11/2017;3;0,58;18;19;0,71;24;25;0,84;16;16
04/11/2017;4;0,57;17;20;0,7;24;26;0,75;18;16
04/11/2017;5;0,56;15;20;0,66;23;26;0,66;25;17
04/11/2017;6;0,54;15;20;0,61;23;26;0,57;53;17
04/11/2017;7;0,53;17;20;0,58;25;26;0,49;50;18
04/11/2017;8;0,53;16;20;0,54;23;26;0,41;46;18
04/11/2017;9;0,52;13;19;0,53;19;26;0,4;28;19
04/11/2017;10;0,51;12;19;0,53;22;26;0,4;20;20
04/11/2017;11;0,49;12;19;0,56;33;25;0,39;8;20
04/11/2017;12;0,48;12;19;0,54;18;25;0,38;7;20
04/11/2017;13;0,47;12;18;0,54;18;25;0,37;10;20
04/11/2017;14;0,46;10;19;0,56;29;25;0,35;5;21
04/11/2017;15;0,44;11;19;0,59;44;24;0,32;7;21
04/11/2017;16;0,43;11;19;0,61;38;24;0,29;8;21
04/11/2017;17;0,41;11;18;0,64;26;24;0,28;11;22
04/11/2017;18;0,4;11;18;0,64;20;24;0,28;37;24
04/11/2017;19;0,4;12;18;0,61;21;24;0,29;50;25
04/11/2017;20;0,41;15;18;0,62;24;24;0,31;49;26
04/11/2017;21;0,43;15;17;0,64;24;23;0,33;53;25
04/11/2017;22;0,45;19;17;0,65;27;22;0,36;59;25
04/11/2017;23;0,49;19;17;0,67;29;21;0,4;60;24
04/11/2017;24;0,52;18;16;0,69;26;21;0,44;38;24
05/11/2017;1;0,55;14;16;0,68;23;20;0,48;42;24
05/11/2017;2;0,57;18;16;0,7;23;20;0,5;29;24
05/11/2017;3;0,58;17;15;0,71;23;20;0,51;20;24
05/11/2017;4;0,58;15;15;0,71;18;19;0,51;17;24
05/11/2017;5;0,56;13;14;0,69;13;19;0,5;16;24
05/11/2017;6;0,53;11;14;0,64;15;19;0,48;25;24
05/11/2017;7;0,5;12;13;0,57;17;18;0,46;29;24
05/11/2017;8;0,48;10;13;0,51;9;18;0,43;32;24
05/11/2017;9;0,45;7;13;0,46;8;18;0,4;36;24
05/11/2017;10;0,43;6;12;0,41;4;17;0,38;28;25
05/11/2017;11;0,41;6;12;0,36;6;17;0,36;23;26
05/11/2017;12;0,4;6;11;0,32;7;16;0,36;31;25
05/11/2017;13;0,39;14;11;0,29;10;16;0,35;34;25
05/11/2017;14;0,38;7;11;0,27;8;15;0,34;26;25
05/11/2017;15;0,38;7;11;0,25;s/d;14;0,33;30;25
05/11/2017;16;0,36;7;11;0,26;14;14;0,32;29;25
05/11/2017;17;0,36;10;11;0,27;19;13;0,32;40;26
05/11/2017;18;0,36;12;10;0,28;15;13;0,31;29;25
05/11/2017;19;0,37;13;10;0,29;16;13;0,31;52;24
05/11/2017;20;0,38;13;10;0,31;18;12;0,31;46;24
05/11/2017;21;0,4;20;10;0,34;26;12;0,32;52;24
05/11/2017;22;0,42;19;10;0,37;24;12;0,33;64;24
05/11/2017;23;0,44;15;10;0,37;23;12;0,35;54;24
05/11/2017;24;0,46;11;10;0,39;21;12;0,37;28;24
06/11/2017;1;0,47;10;10;0,4;17;13;0,38;25;24
06/11/2017;2;0,47;11;10;0,41;15;13;0,39;18;23
06/11/2017;3;0,47;8;11;0,41;14;12;0,39;20;23
06/11/2017;4;0,46;8;10;0,4;14;12;0,39;19;23
06/11/2017;5;0,45;10;10;0,38;10;12;0,39;43;24
06/11/2017;6;0,43;16;11;0,36;16;12;0,38;48;25
06/11/2017;7;0,43;20;11;0,35;19;12;0,39;44;26
06/11/2017;8;0,44;17;11;0,34;17;12;0,4;45;27
06/11/2017;9;0,45;17;11;0,33;13;12;0,41;45;27
06/11/2017;10;0,48;20;12;0,32;17;13;0,43;61;28
06/11/2017;11;0,52;25;13;0,36;29;13;0,46;64;33
06/11/2017;12;0,55;25;13;0,43;39;14;0,47;47;35
06/11/2017;13;0,58;28;14;0,55;44;15;0,5;57;35
06/11/2017;14;0,6;27;17;0,69;46;18;0,52;59;38
06/11/2017;15;0,62;29;18;0,79;45;20;0,53;66;41
06/11/2017;16;0,64;29;20;0,91;46;21;0,54;59;42
06/11/2017;17;0,65;28;21;0,97;41;23;0,54;54;41
06/11/2017;18;0,65;29;22;1,04;47;24;0,53;65;41
06/11/2017;19;0,65;33;23;1,08;43;25;0,53;70;43
06/11/2017;20;0,66;37;24;1,07;45;26;0,54;63;44
06/11/2017;21;0,66;24;25;0,99;34;27;0,54;56;45
06/11/2017;22;0,66;23;26;0,91;34;27;0,52;48;46
06/11/2017;23;0,64;17;26;0,83;27;27;0,5;46;46
06/11/2017;24;0,62;14;26;0,73;23;27;0,47;33;45
07/11/2017;1;0,59;11;25;0,69;19;27;0,46;28;45
07/11/2017;2;0,55;7;25;0,63;19;27;0,44;18;46
07/11/2017;3;0,52;7;25;0,57;12;27;0,42;14;46
07/11/2017;4;0,48;6;26;0,52;8;27;0,39;13;46
07/11/2017;5;0,45;8;26;0,47;11;27;0,37;14;46
07/11/2017;6;0,42;9;26;0,42;11;28;0,37;24;45
07/11/2017;7;0,42;13;26;0,39;15;28;0,38;34;45
07/11/2017;8;0,43;15;26;0,38;20;28;0,41;35;45
07/11/2017;9;0,45;18;26;0,38;20;29;0,44;42;46
07/11/2017;10;0,49;17;26;0,37;17;29;0,47;42;46
07/11/2017;11;0,51;16;26;0,38;17;29;0,49;41;43
07/11/2017;12;0,54;17;26;0,39;16;28;0,51;38;41
07/11/2017;13;0,57;16;25;0,43;21;28;0,51;39;40
07/11/2017;14;0,59;14;23;0,48;23;26;0,51;37;38
07/11/2017;15;0,61;17;24;0,54;24;25;0,51;35;36
07/11/2017;16;0,6;17;24;0,64;29;24;0,5;40;35
07/11/2017;17;0,59;18;25;0,71;27;23;0,48;41;35
07/11/2017;18;0,58;20;24;0,78;27;23;0,47;40;34
07/11/2017;19;0,58;21;24;0,85;25;22;0,46;37;33
07/11/2017;20;0,57;17;23;0,91;23;21;0,46;31;32
07/11/2017;21;0,57;17;23;0,95;22;21;0,46;29;32
07/11/2017;22;0,57;16;23;0,98;25;21;0,47;31;32
07/11/2017;23;0,57;14;23;0,99;22;21;0,47;31;33
07/11/2017;24;0,56;10;24;0,92;16;21;0,47;21;33
08/11/2017;1;0,55;8;24;0,85;11;21;0,46;8;33
08/11/2017;2;0,53;10;25;0,76;8;22;0,45;5;33
08/11/2017;3;0,5;9;25;0,67;7;22;0,42;6;33
08/11/2017;4;0,48;4;25;0,59;9;22;0,4;7;34
08/11/2017;5;0,46;4;25;0,51;11;22;0,38;8;34
08/11/2017;6;0,44;6;25;0,41;12;22;0,37;20;34
08/11/2017;7;0,42;11;26;0,34;14;22;0,38;23;34
08/11/2017;8;0,44;14;26;0,3;19;22;0,4;25;34
08/11/2017;9;0,46;13;25;0,29;17;22;0,42;24;33
08/11/2017;10;0,48;13;25;0,29;17;22;0,45;24;32
08/11/2017;11;0,5;11;25;0,3;14;22;0,46;24;31
08/11/2017;12;0,52;13;25;0,3;16;22;0,47;25;30
08/11/2017;13;0,54;14;25;0,34;21;22;0,48;25;30
08/11/2017;14;0,55;14;25;0,39;25;23;0,47;23;30
08/11/2017;15;0,56;15;23;0,44;27;22;0,46;25;30
08/11/2017;16;0,56;19;22;0,44;23;22;0,44;29;30
08/11/2017;17;0,57;23;21;0,46;30;23;0,44;34;32
08/11/2017;18;0,59;22;21;0,5;36;22;0,44;36;32
08/11/2017;19;0,61;22;21;0,57;38;23;0,46;37;33
08/11/2017;20;0,62;19;22;0,63;37;23;0,46;33;33
08/11/2017;21;0,64;16;23;0,62;33;24;0,46;27;34
08/11/2017;22;0,66;18;23;0,6;31;24;0,47;26;33
08/11/2017;23;0,67;16;23;0,58;33;24;0,48;19;33
08/11/2017;24;0,66;15;22;0,58;28;23;0,48;15;33
09/11/2017;1;0,64;14;22;0,59;29;23;0,46;6;32
09/11/2017;2;0,61;11;22;0,57;18;23;0,44;7;32
09/11/2017;3;0,58;10;22;0,52;16;22;0,41;9;32
09/11/2017;4;0,55;12;21;0,47;14;22;0,41;8;31
09/11/2017;5;0,52;12;21;0,46;17;22;0,4;15;31
09/11/2017;6;0,49;15;21;0,46;22;22;0,4;33;31
09/11/2017;7;0,5;20;22;0,49;27;22;0,42;28;31
09/11/2017;8;0,53;22;22;0,54;29;22;0,46;30;31
09/11/2017;9;0,58;25;22;0,58;33;22;0,5;32;31
09/11/2017;10;0,62;25;23;0,63;35;22;0,52;37;31
09/11/2017;11;0,65;s/d;23;0,67;35;23;0,51;32;31
09/11/2017;12;0,68;s/d;22;0,74;34;23;0,5;23;31
09/11/2017;13;s/d;s/d;22;s/d;s/d;s/d;0,48;21;32
09/11/2017;14;s/d;s/d;22;s/d;s/d;s/d;0,46;23;33
09/11/2017;15;s/d;s/d;22;s/d;s/d;s/d;0,44;27;34
09/11/2017;16;s/d;s/d;21;s/d;s/d;s/d;0,39;33;35
09/11/2017;17;s/d;s/d;s/d;s/d;s/d;s/d;0,34;27;33
09/11/2017;18;s/d;s/d;s/d;s/d;s/d;s/d;0,31;30;33
09/11/2017;19;s/d;18;s/d;s/d;s/d;s/d;0,31;33;33
09/11/2017;20;s/d;23;s/d;s/d;s/d;s/d;0,31;42;32
09/11/2017;21;s/d;26;s/d;s/d;s/d;s/d;0,33;52;31
09/11/2017;22;s/d;25;s/d;s/d;s/d;s/d;0,36;50;32
09/11/2017;23;s/d;24;s/d;s/d;s/d;s/d;0,37;55;33
09/11/2017;24;0,94;26;s/d;s/d;s/d;s/d;0,4;51;34
10/11/2017;1;0,92;27;s/d;s/d;s/d;s/d;0,46;42;35
10/11/2017;2;0,9;26;s/d;s/d;s/d;s/d;0,51;41;36
10/11/2017;3;0,75;26;s/d;s/d;s/d;s/d;0,55;46;36
10/11/2017;4;0,71;26;s/d;s/d;s/d;s/d;0,58;51;38
10/11/2017;5;0,68;23;s/d;s/d;s/d;s/d;0,6;44;38
10/11/2017;6;0,64;17;s/d;s/d;s/d;s/d;0,59;41;39
10/11/2017;7;0,62;24;s/d;s/d;s/d;s/d;0,58;43;39
10/11/2017;8;0,6;24;s/d;s/d;s/d;s/d;0,57;44;39
10/11/2017;9;0,58;24;s/d;s/d;s/d;s/d;0,53;41;39
10/11/2017;10;0,56;23;s/d;s/d;s/d;s/d;0,5;33;39
10/11/2017;11;0,53;20;s/d;s/d;s/d;s/d;0,46;31;40
10/11/2017;12;0,52;s/d;s/d;s/d;s/d;s/d;0,43;22;41
10/11/2017;13;0,52;s/d;s/d;s/d;33;s/d;0,41;27;41
10/11/2017;14;s/d;s/d;s/d;s/d;27;s/d;0,4;22;42
10/11/2017;15;s/d;13;s/d;s/d;s/d;s/d;0,38;22;40
10/11/2017;16;s/d;18;s/d;s/d;s/d;s/d;0,36;13;41
10/11/2017;17;s/d;18;s/d;s/d;s/d;s/d;0,34;10;42
10/11/2017;18;s/d;19;s/d;s/d;s/d;s/d;0,32;12;42
10/11/2017;19;s/d;22;s/d;s/d;s/d;s/d;0,31;14;41
10/11/2017;20;0,49;21;s/d;s/d;s/d;s/d;0,3;17;41
10/11/2017;21;0,48;21;s/d;s/d;s/d;s/d;0,3;22;41
10/11/2017;22;0,5;24;s/d;s/d;s/d;s/d;0,31;29;40
10/11/2017;23;0,48;25;s/d;s/d;s/d;s/d;0,35;45;40
10/11/2017;24;0,49;22;s/d;s/d;s/d;s/d;0,39;39;40
11/11/2017;1;0,48;11;s/d;s/d;s/d;s/d;0,41;s/d;40
11/11/2017;2;0,47;11;s/d;s/d;s/d;s/d;0,44;s/d;39
11/11/2017;3;0,44;7;s/d;s/d;s/d;s/d;s/d;s/d;39
11/11/2017;4;0,42;6;s/d;s/d;s/d;s/d;s/d;s/d;38
11/11/2017;5;0,39;7;s/d;s/d;s/d;s/d;s/d;s/d;37
11/11/2017;6;0,35;8;s/d;s/d;s/d;s/d;s/d;s/d;36
11/11/2017;7;0,31;9;s/d;s/d;s/d;s/d;s/d;s/d;36
11/11/2017;8;0,28;10;s/d;s/d;s/d;s/d;s/d;s/d;36
11/11/2017;9;0,28;10;s/d;s/d;s/d;s/d;s/d;s/d;36
11/11/2017;10;0,29;10;s/d;s/d;s/d;s/d;s/d;s/d;36
11/11/2017;11;0,3;9;s/d;s/d;s/d;s/d;s/d;s/d;35
11/11/2017;12;0,3;9;s/d;s/d;s/d;s/d;s/d;s/d;35
11/11/2017;13;0,3;10;s/d;s/d;s/d;s/d;s/d;s/d;34
11/11/2017;14;0,3;10;s/d;s/d;s/d;s/d;s/d;s/d;34
11/11/2017;15;0,29;9;22;s/d;s/d;s/d;s/d;s/d;34
11/11/2017;16;0,28;10;22;s/d;s/d;s/d;s/d;s/d;33
11/11/2017;17;0,26;11;23;s/d;s/d;s/d;s/d;s/d;35
11/11/2017;18;0,25;10;23;s/d;s/d;s/d;s/d;s/d;38
11/11/2017;19;0,23;11;23;s/d;s/d;s/d;s/d;s/d;41
11/11/2017;20;0,24;14;23;s/d;s/d;s/d;s/d;s/d;41
11/11/2017;21;0,26;17;23;s/d;s/d;s/d;s/d;s/d;42
11/11/2017;22;0,29;20;24;s/d;s/d;s/d;s/d;s/d;43
11/11/2017;23;0,32;20;24;s/d;s/d;s/d;s/d;s/d;43
11/11/2017;24;0,37;21;24;s/d;s/d;s/d;s/d;s/d;43
12/11/2017;1;0,4;20;25;s/d;s/d;s/d;s/d;s/d;45
12/11/2017;2;0,45;20;26;s/d;s/d;s/d;s/d;s/d;47
12/11/2017;3;0,49;18;28;s/d;s/d;s/d;s/d;s/d;48
12/11/2017;4;0,5;16;28;s/d;s/d;s/d;s/d;s/d;49
12/11/2017;5;0,5;17;29;s/d;s/d;s/d;s/d;s/d;49
12/11/2017;6;0,48;19;29;s/d;s/d;s/d;s/d;s/d;50
12/11/2017;7;0,48;19;30;s/d;s/d;s/d;s/d;s/d;49
12/11/2017;8;0,46;19;30;s/d;s/d;s/d;s/d;s/d;49
12/11/2017;9;0,44;15;30;s/d;s/d;s/d;s/d;s/d;49
12/11/2017;10;0,41;10;30;s/d;s/d;s/d;s/d;s/d;49
12/11/2017;11;0,37;13;31;s/d;s/d;s/d;s/d;s/d;48
12/11/2017;12;0,35;10;31;s/d;s/d;s/d;s/d;s/d;48
12/11/2017;13;0,35;11;31;s/d;s/d;s/d;s/d;s/d;47
12/11/2017;14;0,35;16;31;s/d;s/d;s/d;s/d;s/d;47
12/11/2017;15;0,34;15;31;s/d;s/d;s/d;s/d;s/d;47
12/11/2017;16;0,34;15;31;s/d;s/d;s/d;s/d;s/d;46
12/11/2017;17;0,34;18;31;s/d;s/d;s/d;s/d;s/d;42
12/11/2017;18;0,35;18;31;s/d;s/d;s/d;s/d;s/d;40
12/11/2017;19;0,36;21;31;s/d;s/d;s/d;s/d;s/d;39
12/11/2017;20;0,39;28;31;s/d;s/d;s/d;s/d;s/d;39
12/11/2017;21;0,44;33;32;s/d;s/d;s/d;s/d;s/d;40
12/11/2017;22;0,46;30;32;s/d;s/d;s/d;s/d;s/d;40
12/11/2017;23;0,47;24;32;s/d;s/d;s/d;s/d;s/d;39
12/11/2017;24;0,47;19;32;s/d;s/d;s/d;s/d;s/d;37
